id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,amenities,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,kitchen_appliances,lobby_in_building,maid_service,maids_room,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet
8047937,Business Bay,25.180301,55.263892,165000,1238,133.28,2,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,",True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8848198,Barsha Heights (Tecom),25.111628,55.204668,110000,852,129.11,1,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,kitchen_appliances,shared_pool,walk_in_closet,",True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8887595,Al Barsha,25.111035,55.195135,350000,4028,86.89,4,5,Medium,"unfurnished,built_in_wardrobes,central_ac,covered_parking,maids_room,shared_pool,study,",True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
8920671,Jumeirah,25.226135,55.261958,60000,731,82.08,1,2,Medium,"unfurnished,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,view_of_landmark,",True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False
8850013,Dubai Sports City,25.042726,55.22119,95999,1200,80,2,3,Low,"furnished,built_in_wardrobes,central_ac,kitchen_appliances,shared_gym,shared_pool,",True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8850014,Dubai Sports City,25.042726,55.22119,71999,850,84.7,1,2,Low,"furnished,built_in_wardrobes,central_ac,kitchen_appliances,shared_gym,shared_pool,",True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8942487,Al Warqa'a,25.196225,55.399502,33000,900,36.67,1,1,Low,"unfurnished,balcony,covered_parking,lobby_in_building,shared_gym,shared_pool,",True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8354398,Jumeirah Park,25.040401,55.15853,3750000,3100,1209.68,4,4,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,kitchen_appliances,maids_room,private_garden,security,shared_gym,shared_pool,",True,True,False,True,True,True,True,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False
8896410,Meydan,25.144383,55.294952,700000,7371,94.97,5,6,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,covered_parking,maids_room,shared_pool,study,",True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
8940142,Majan,25.094189,55.317609,26000,575,45.22,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_pool,covered_parking,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,",True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8737506,Dubai Production City (IMPZ),25.034774,55.20175,25000,496,50.4,0,1,Medium,"unfurnished,built_in_wardrobes,central_ac,concierge,covered_parking,pets_allowed,shared_gym,shared_spa,study,view_of_landmark,view_of_water,walk_in_closet,",True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True
8893676,Downtown Dubai,25.192975,55.281314,348000,1830,190.16,3,4,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,maids_room,pets_allowed,private_garden,shared_gym,shared_pool,view_of_water,",True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False
8586322,Bur Al Souk Al Kabeer,25.263115,55.298552,68000,1765,38.53,3,2,Low,"unfurnished,balcony,built_in_wardrobes,kitchen_appliances,security,",True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8916690,Dubai Marina,25.088431,55.146759,99999,1188,84.17,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,security,shared_gym,shared_pool,walk_in_closet,",True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
7746423,Al Barsha,25.111035,55.195135,72000,1631,44.14,2,3,Low,"unfurnished,built_in_wardrobes,childrens_play_area,pets_allowed,shared_gym,shared_pool,",True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8865187,Al Barsha,25.111035,55.195135,40000,370,108.11,0,2,Low,"unfurnished,built_in_wardrobes,central_ac,covered_parking,security,",True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8712469,Business Bay,25.178544,55.266606,65000,630,103.17,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,childrens_play_area,security,shared_gym,shared_pool,",True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8836871,Deira,25.277335,55.301204,77000,1500,51.33,2,3,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8583960,Deira,25.27069,55.323425,40000,769,52.02,1,2,Medium,"unfurnished,balcony,central_ac,covered_parking,lobby_in_building,security,walk_in_closet,",True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
8934351,DAMAC Hills,25.020437,55.244958,35000,505,69.31,0,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,pets_allowed,private_gym,shared_pool,",True,True,False,True,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
8480620,Dubai Marina,25.087926,55.149224,69900,908,76.98,1,2,Medium,"unfurnished,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,maid_service,pets_allowed,shared_gym,shared_pool,view_of_water,walk_in_closet,",True,False,False,True,True,True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True
8824508,Jumeirah Village Circle,25.064018,55.207506,75000,1512,49.6,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8931215,Sheikh Zayed Road,25.215711,55.279405,120000,1100,109.09,1,1,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,view_of_landmark,walk_in_closet,",True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True
7307670,Al Warqa'a,25.187527,55.407755,38000,969,39.22,1,1,Low,"unfurnished,built_in_wardrobes,central_ac,",True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8936882,Mohammed Bin Rashid City,25.177819,55.308533,79999,900,88.89,2,2,Medium,"furnished,balcony,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,study,",True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False
8913844,Downtown Dubai,25.194282,55.271884,224999,1646,136.69,2,3,Medium,"unfurnished,balcony,barbecue_area,central_ac,childrens_play_area,covered_parking,kitchen_appliances,shared_gym,shared_pool,",True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8757614,International City,25.157087,55.408874,42000,630,66.67,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,",True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
8825819,Umm Suqeim,25.136864,55.188892,139999,834,167.86,1,1,High,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,shared_spa,view_of_water,walk_in_closet,",True,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,True,True
8939954,Dubai South (Dubai World Central),24.934141,55.223328,22000,450,48.89,0,1,Low,"unfurnished,balcony,pets_allowed,",True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8851719,Dubai Marina,25.075974,55.135687,320000,2470,129.55,3,4,High,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,view_of_water,walk_in_closet,",True,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True
8918090,International City,25.157087,55.408874,30000,432,69.44,0,1,Medium,"partly_furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,",False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8718265,Bur Dubai,25.25688,55.28904,55000,1250,44,2,2,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8934033,Dubai South (Dubai World Central),24.938792,55.218517,22999,450,51.11,0,1,Medium,"unfurnished,built_in_wardrobes,central_ac,covered_parking,lobby_in_building,pets_allowed,security,shared_pool,",True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
8933999,Dubai South (Dubai World Central),24.940254,55.217008,24999,450,55.55,0,1,Medium,"unfurnished,built_in_wardrobes,central_ac,covered_parking,lobby_in_building,pets_allowed,security,shared_pool,",True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
8847003,Downtown Dubai,25.197316,55.274196,172000,1103,155.94,1,1,Medium,"unfurnished,built_in_wardrobes,central_ac,childrens_pool,covered_parking,lobby_in_building,shared_gym,shared_pool,view_of_landmark,view_of_water,walk_in_closet,",True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True
8638782,Barsha Heights (Tecom),25.101158,55.173037,110000,675,162.96,1,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,view_of_water,",True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False
7318423,Deira,25.275129,55.328415,63000,1203,52.37,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,pets_allowed,security,shared_gym,",True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
8884991,Al Warqa'a,25.187459,55.405636,79999,1550,51.61,3,4,Low,"unfurnished,balcony,central_ac,security,",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8035860,International City,25.17001,55.40392,35500,1043,34.04,1,2,Low,"unfurnished,balcony,built_in_wardrobes,",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8933678,Palm Jumeirah,25.127741,55.153907,160000,1158,138.17,1,2,Low,"furnished,balcony,shared_gym,shared_pool,view_of_water,",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8922015,Discovery Gardens,25.039941,55.143385,34000,484,70.25,0,1,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
