id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,amenities,partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,lobby_in_building,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet
8934718,Arjan,25.063354,55.236043,850000,1265,671.94,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,maids_room,security,shared_gym,shared_pool,study,walk_in_closet,",False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True
8934716,Abu Dhabi,24.493573,54.408242,1999999,1858,1076.43,3,4,Medium,"unfurnished,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,shared_gym,shared_pool,",False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8934714,Meydan,25.173728,55.31094100000001,1500000,528,2840.91,1,1,Low,"unfurnished,childrens_play_area,security,shared_gym,shared_pool,view_of_landmark,",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8935803,Dubai Harbour,25.099399,55.142134999999996,7780666,2089,3724.59,3,4,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,lobby_in_building,maid_service,security,shared_gym,shared_pool,vastu_compliant,view_of_landmark,view_of_water,",False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,False
8935793,Sharjah,25.319889,55.356223,620000,702,883.19,1,1,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,view_of_landmark,view_of_water,",False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False
8934710,Jumeirah,25.240419,55.25277,2700000,1300,2076.92,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,shared_gym,shared_pool,view_of_landmark,walk_in_closet,",False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True
8935783,Abu Dhabi,24.491761999999998,54.392703000000004,820000,936,876.07,1,2,Medium,"unfurnished,built_in_wardrobes,central_ac,childrens_pool,covered_parking,lobby_in_building,security,shared_gym,shared_pool,view_of_landmark,walk_in_closet,",False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True
8934700,Meydan,25.173728,55.31094100000001,850000,302,2814.57,0,1,Low,"unfurnished,security,shared_gym,shared_pool,view_of_landmark,",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8934692,Abu Dhabi,24.44901,54.599437,3199999,2713,1179.51,3,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,pets_allowed,shared_gym,shared_pool,",False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8935769,Downtown Dubai,25.188282,55.274103000000004,4150000,1965,2111.96,3,4,Ultra,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
8934686,Abu Dhabi,24.483432999999998,54.599927,1099999,850,1294.12,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,shared_gym,shared_pool,",False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8935750,Downtown Dubai,25.188282,55.274103000000004,3050000,1379,2211.75,2,3,Ultra,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
8935734,Abu Dhabi,24.496385,54.40852099999999,4000000,2568,1557.63,4,5,High,"unfurnished,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,lobby_in_building,maids_room,private_gym,private_pool,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",False,False,False,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,False,False,False,True,True,False
8934667,Dubai Marina,25.088431,55.146758999999996,1950000,2013,968.7,3,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8934659,Dubai Hills Estate,25.101082,55.244310999999996,1842888,995,1852.15,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,",False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False
8934643,DAMAC Hills,25.015449,55.253735,499999,485,1030.93,0,1,Medium,"furnished,balcony,barbecue_area,built_in_wardrobes,childrens_play_area,covered_parking,pets_allowed,shared_gym,shared_pool,view_of_water,",True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
8934637,Dubai Marina,25.089119,55.147356,15999000,6307,2536.71,4,5,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,view_of_water,",False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8935631,Abu Dhabi,24.460853,54.591962,3569000,1319,2705.84,2,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
8935622,Business Bay,25.186084,55.28614,1795225,1377,1303.72,2,3,Ultra,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
8935619,Business Bay,25.186084,55.28614,1137887,700,1625.55,1,2,Ultra,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
8935586,Abu Dhabi,24.460853,54.591962,3579000,1319,2713.42,2,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
8934621,Abu Dhabi,24.485225,54.403786,2400000,1929,1244.17,3,5,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,pets_allowed,shared_gym,shared_pool,view_of_water,",False,True,True,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
8934618,Downtown Dubai,25.188282,55.274103000000004,2900000,1512,1917.99,2,3,Low,"unfurnished,balcony,central_ac,covered_parking,private_pool,shared_pool,",False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
8935572,Dubai Harbour,25.09938,55.141275,2600000,711,3656.82,1,1,High,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,shared_spa,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True
8935538,Abu Dhabi,24.492819,54.392731000000005,800000,904,884.96,1,2,Medium,"unfurnished,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,lobby_in_building,security,shared_gym,shared_pool,",False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8934610,Abu Dhabi,24.451481,54.605349,2500000,1823,1371.37,3,4,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,maids_room,pets_allowed,shared_gym,shared_pool,",False,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8935486,Abu Dhabi,24.499879999999997,54.409734,800000,859,931.32,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,lobby_in_building,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8935354,Abu Dhabi,24.456564,54.672261999999996,850000,980,867.35,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_pool,pets_allowed,security,shared_pool,shared_spa,vastu_compliant,view_of_landmark,",False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,True,False,False
8934589,Town Square,25.01551,55.283111,585000,603,970.15,1,1,Medium,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,pets_allowed,shared_gym,shared_pool,view_of_water,",True,True,True,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
8935312,Al Furjan,25.029898,55.138713,590000,675,874.07,1,1,High,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,private_pool,security,shared_gym,shared_pool,view_of_landmark,walk_in_closet,",True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,False,False,False,True,False,True
8935290,Jumeirah Lake Towers,25.07913,55.154713,1673888,1516,1104.15,3,4,Ultra,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
8935279,Dubai Hills Estate,25.112384,55.248247,1600000,985,1624.37,2,3,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,childrens_play_area,childrens_pool,concierge,covered_parking,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True
8935277,Mohammed Bin Rashid City,25.171460999999997,55.2758,1702750,767,2220.01,1,1,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,view_of_water,",False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
8935268,Meydan,25.173728,55.31094100000001,769000,325,2366.15,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,lobby_in_building,shared_pool,",False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8934588,Dubai Marina,25.071718,55.13708199999999,2248500,2450,917.76,4,5,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,maid_service,maids_room,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,view_of_landmark,view_of_water,walk_in_closet,",False,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,True,True
8935226,Abu Dhabi,24.498614,54.411970999999994,840000,710,1183.1,1,1,Medium,"unfurnished,balcony,central_ac,childrens_play_area,shared_gym,shared_pool,shared_spa,view_of_water,",False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False
8935214,Abu Dhabi,24.493573,54.408242,1900000,1694,1121.61,3,4,Medium,"unfurnished,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,lobby_in_building,security,shared_gym,shared_pool,study,",False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False
